latitude,longitude,price
33.99577,-118.47864,375
33.98052,-117.83168,55
34.00365,-118.48373,206
34.19783,-118.43668,99
34.24633,-118.55786,40
34.09432,-118.27554,150
34.08149,-118.68604,998
33.9985,-118.46336,361
34.07966,-118.35438,125
34.18916,-118.47772,757
34.03475,-118.48976,131
34.06472,-118.40358,149
34.01334,-118.4088,98
34.19836,-118.16487,125
34.01786,-118.41325,65
34.08812,-118.25874,125
34.21325,-118.53346,31
34.09183,-118.28204,68
34.06926,-118.27428,69
33.99052,-118.43347,209
34.07857,-118.59761,400
34.11789,-118.34936,1100
34.01852,-118.47295,81
34.08739,-118.35401,255
34.1859,-118.46032,200
34.14979,-117.98708,50
34.16869,-118.11376,98
33.99205,-118.43667,100
33.99245,-118.45222,140
34.04811,-118.48641,165
34.00959,-118.49415,130
34.02764,-118.29478,19
34.01173,-118.47753,350
34.08126,-118.28002,100
34.08395,-118.34149,125
34.16919,-118.10506,463
34.17723,-118.45634,125
34.13394,-118.23058,65
34.04122,-118.89083,6000
34.10355,-118.3668,699
34.18841,-118.14299,99
33.99317,-118.47228,387
34.12939,-117.71878,504
33.84763,-118.38572,900
33.97555,-118.46302,99
34.09552,-118.25795,83
34.09864,-118.33761,54
34.16918,-118.44459,200
34.04653,-118.43557,107
34.10311,-118.33147,169
34.10135,-118.33307,169
34.09308,-118.33882,115
34.09221,-118.37132,150
33.76989,-118.1376,154
34.13161,-118.14056,230
34.10231,-118.35831,80
34.09162,-118.37706,100
33.99747,-118.42793,300
34.15722,-118.46307,224
34.06347,-118.25962,70
34.099,-118.33674,65
34.04971,-118.45909,30
33.99437,-118.40038,145
33.99669,-118.45563,174
33.85591,-118.39573,229
34.05632,-118.43183,110
33.85985,-118.4001,265
34.09929,-118.33694,54
34.09813,-118.33694,52
34.05101,-118.64425,1500
34.08548,-118.36232,100
33.99889,-118.47444,386
34.13531,-118.36168,191
34.10207,-118.32771,65
34.1736,-118.10244,149
34.21708,-118.53477,35
34.03496,-118.31641,190
34.15373,-118.43837,75
34.1104,-118.3219,176
34.06116,-118.33834,155
34.1316,-118.2381,329
34.07807,-118.38753,442
34.14792,-118.24163,140
34.03062,-118.75278,424
34.21029,-118.14367,160
33.991367,-118.426895,197
34.00959,-118.49415,80
34.10827,-118.62933,450
34.02825,-118.47938,165
34.09017,-118.38503,116
34.1468,-118.34164,135
34.07815,-118.34905,89
34.05576,-118.38929,139
34.09315,-118.35744,235
34.07101,-118.62491,195
34.1396,-118.55932,50
33.760468,-118.152626,192
34.07093,-118.3869,170
34.14735,-118.34153,125
34.09471,-118.33358,199
34.10624,-118.32258,185
34.14416,-118.10304,52
33.99209,-118.47729,110
34.14996,-118.34282,95
34.6497,-118.17056,150
33.761288,-118.15181,660
34.02719,-118.30942,71
33.76662,-118.31731,58
34.0469,-118.3861,118
33.86708,-118.37946,181
33.90305,-118.41838,200
33.95476,-118.42228,99
34.21534,-118.53585,31
34.04678,-118.31867,75
34.09783,-118.25845,125
34.05513,-118.33713,80
33.77226,-118.39272,89
34.1162,-118.32117,125
33.9772,-118.46203,114
34.00458,-118.05863,130
33.95779,-118.4326,85
33.85981,-118.39291,118
34.07954,-118.69474,305
34.06607,-118.34979,284
34.08496,-118.34291,110
34.15055,-118.33259,221
34.02809,-118.48075,175
34.10208,-118.37215,340
34.08809,-118.36729,200
34.10697,-118.36639,315
34.0582,-118.36927,150
34.05921,-118.37794,80
34.13403,-118.05122,55
34.08932,-118.27321,165
33.99052,-118.41008,151
34.43169,-118.5479,73
34.43075,-118.5461,78
34.01709,-118.43118,189
34.05307,-118.40617,333
33.77977,-118.3784,342
34.00702,-118.44012,1890
33.9834,-118.47074,240
33.91307,-118.13582,68
34.0005,-118.46564,179
34.0901,-118.24749,275
34.14454,-118.10887,60
34.1158,-118.08199,75
34.15999,-118.14116,100
34.08545,-118.34127,155
33.99764,-118.41835,225
34.07144,-118.3621,104
33.99008,-118.46611,572
34.10603,-118.36736,169
33.80543,-118.29323,180
34.18492,-118.2978,45
34.08037,-118.34971,120
33.99659,-118.45593,110
34.04854,-118.43528,82
34.10755,-118.38469,172
34.07722,-118.39284,83
34.11384,-118.32184,164
34.09877,-118.27915,170
34.03521,-118.46863,54
34.04954,-118.46015,40
34.0185,-118.46624,190
33.95781,-118.43348,125
34.04675,-118.33772,79
33.9837,-118.46946,273
34.05691,-118.36147,140
34.0885,-118.3289,94
34.16037,-118.34005,200
34.12147,-118.34438,74
34.10128,-118.31943,137
34.10075,-118.35353,194
34.0003,-118.48528,300
34.08521,-118.36988,80
33.97279,-118.09379,59
34.103603,-118.761497,601
34.02026,-118.47336,71
33.9912,-118.45488,190
34.11833,-118.14244,150
33.99085,-117.91579,85
33.98821,-118.47022,179
34.04453,-118.45397,122
34.16095,-118.61374,68
34.16871,-118.51865,60
34.08615,-118.2491,129
34.13909,-118.2502,62
34.06046,-118.74452,181
34.01084,-118.4432,113
34.04892,-118.46016,45
33.88893,-118.30473,90
33.80408,-118.34815,178
34.00678,-118.4815,50
33.85482,-118.39936,2000
34.03917,-118.38761,95
34.11603,-118.32114,172
34.38149,-118.41881,145
34.21445,-118.53556,35
34.10815,-118.62608,194
34.11588,-118.42397,239
33.88024,-118.35294,44
34.17294,-118.52885,202
34.17375,-118.37605,49
34.16036,-118.39224,110
34.03884,-118.43377,145
33.8455,-118.14054,120
34.11978,-118.32049,192
34.11196,-118.20994,90
34.12835,-118.21716,110
33.99707,-118.45345,119
34.45243,-118.4716,50
34.11302,-118.37543,71
34.15349,-118.01259,264
33.99012,-118.45554,175
34.18316,-118.40645,199
34.07774,-118.27548,196
33.98728,-117.84577,417
33.98929,-118.44678,100
34.04164,-118.25005,150
33.76789,-118.18225,209
34.10497,-118.31972,95
34.05101,-118.26625,75
33.83315,-118.18019,84
34.09334,-118.36653,150
34.20623,-118.55363,85
33.76706,-118.18305,179
34.19196,-118.11268,188
34.0871,-118.38107,85
33.83315,-118.18019,293
34.10213,-118.25777,350
34.035236,-118.796478,772
33.34329,-118.32736,207
33.98624,-118.45145,120
34.08295,-118.31547,160
34.11992,-118.1317,317
34.0481,-118.5456,445
34.11441,-118.25613,60
34.07929,-118.28201,165
34.10756,-118.26674,152
34.16902,-118.11295,73
34.11055,-118.29262,50
33.82511,-118.19072,180
34.03374,-118.30454,60
34.06847,-118.13331,238
34.08552,-118.3854,190
34.08521,-118.35138,85
33.91835,-118.4184,109
34.10375,-118.26628,195
33.95809,-118.41097,195
34.1295,-118.1923,48
34.1093,-118.30005,495
34.04701,-118.26142,142
34.14637,-118.34078,135
34.1616,-118.42243,189
33.97489,-118.42985,168
34.07392,-118.26207,85
34.15264,-118.34591,108
34.01098,-118.46492,562
34.12615,-118.20422,130
33.76825296,-118.1560805,188
33.98425,-118.47163,160
34.03672,-118.47384,98
33.75608,-118.13288,198
34.08843,-118.36643,275
33.99396,-118.46715,253
34.00959,-118.49415,130
34.1582,-118.38197,90
34.07994,-118.2764,125
34.09217,-118.27501,147
33.99491,-118.46027,300
34.06822,-118.41314,295
34.08558,-118.26156,95
34.04174,-118.45208,299
33.98929,-118.45339,72
34.09409,-118.27848,103
34.04475,-118.37562,140
34.11593,-118.40074,775
34.09641,-118.33081,165
34.10844,-118.28796,286
34.02268,-118.50197,174
34.1432,-118.43273,495
33.75491,-118.13312,240
33.99815,-118.47366,350
33.98857,-118.45642,119
34.17427,-118.37746,100
33.76518,-118.18827,100
34.16506,-118.12564,130
33.90165,-118.42049,142
34.09616,-118.25708,257
34.11149,-118.3746,225
34.16702,-118.39228,50
33.75581,-118.13855,213
33.95438,-118.2436,55
33.87666,-118.37185,150
34.08058,-118.37982,145
33.98732,-118.47157,130
34.0668,-118.25308,100
34.15324,-118.45037,105
34.08801,-118.45957,155
34.16632,-118.36661,71
34.08241,-118.27932,195
33.90107,-118.41098,249
33.98767,-118.46459,300
33.99563,-118.44609,59
34.17401,-118.40292,130
34.0196,-118.31308,80
34.11293,-118.15634,204
33.82087,-117.99462,113
34.03281,-118.30496,75
34.04638,-118.36114,140
34.08858,-118.36751,220
33.97815,-118.46178,140
33.90539,-118.42061,157
34.14531,-118.14937,140
33.99363,-118.45302,122
34.08542,-118.28433,35
34.03712,-118.2182,105
33.99894,-118.41663,179
34.14308,-118.14804,149
34.1886,-118.4974,35
34.14506,-118.39474,248
34.13021,-117.69999,120
33.89776,-118.41175,850
34.05039,-118.31625,725
34.1773,-118.33673,132
34.04713,-118.37083,100
33.99957,-118.4687,100
33.98662,-118.463,500
34.139,-118.24086,125
34.04009,-118.63852,500
34.03502,-118.42483,179
34.04319,-118.38466,709
34.0933,-118.36847,95
34.15265,-118.38762,100
34.10479,-118.30879,90
34.09338,-118.33684,99
34.08344,-118.0039,103
34.05609,-118.35204,182
33.9913,-118.47638,99
34.15477,-118.46195,215
34.15482,-118.46025,100
34.00924,-118.43881,119
33.99523,-118.47462,141
33.99502,-118.47505,306
34.06199,-118.36205,70
34.07227,-118.38349,95
34.1429,-118.43883,145
34.15821,-118.46164,100
34.0874,-118.30738,169
34.07016,-118.38371,304
33.98434,-118.46729,495
34.08795,-118.45978,155
34.06292,-118.45209,46
34.15756,-118.43414,399
34.06379,-118.36317,68
34.08512,-118.34629,138
34.07598,-118.56244,220
34.15799,-118.3212,177
34.1573,-118.38677,110
33.78252,-118.317,199
34.00438,-118.48708,239
34.16856,-118.36093,95
34.09379,-118.26931,319
33.98666,-118.47158,105
33.98284,-118.46726,1737
34.09143,-118.35578,95
34.04573,-118.24592,220
34.10315,-118.34644,75
34.21226,-118.35017,90
34.11226,-118.42638,795
34.18293,-118.36726,43
34.10609,-118.3393,86
34.17992,-118.36089,50
34.07515,-118.38414,130
34.02967072,-118.5150681,148
33.78012,-118.10578,115
33.99635,-118.45978,332
34.10978,-118.35727,1257
34.05635,-118.17684,118
33.98738,-118.46624,739
34.10088,-118.32694,175
34.16209,-118.36749,89
34.0891,-118.25241,175
33.95332,-118.43754,107
34.08098,-118.35552,101
34.05964,-118.11993,57
34.24712,-118.56111,35
34.247,-118.56114,35
34.09494,-118.29352,59
34.14122,-118.20797,299
33.99243,-118.46649,207
34.09494,-118.29352,41
34.11971,-118.20858,85
34.09494,-118.29352,45
34.00154,-118.45707,312
34.09494,-118.29352,59
34.10332,-118.34117,60
33.9979,-118.4679,287
34.20229,-118.14903,100
33.99518,-118.45936,186
34.07005,-118.38758,238
33.83911,-118.1766,87
34.10179,-118.32774,299
34.1791622,-118.1383366,197
33.75971,-118.14348,100
33.96312,-118.32808,75
34.00659,-118.39228,146
34.06222,-118.44214,369
34.0942,-118.34819,90
34.09254,-118.36575,130
34.09439,-118.34985,90
33.84278,-118.38175,129
34.08502,-118.343,105
34.038322,-118.639755,1000
34.16228,-118.446,80
33.99766,-118.46169,481
33.99562,-118.42176,80
34.07949,-118.20527,35
34.13931,-118.55755,55
33.96671,-118.45823,575
34.09668,-118.32277,79
34.1059,-118.37047,185
33.92634,-118.30479,126
33.99749846,-118.4606342,368
33.98636,-118.47049,200
34.07813,-118.20142,29
33.87882,-118.40349,825
34.08177,-118.27745,65
34.07725,-118.20438,25
34.10344,-118.35671,115
34.18994,-118.63019,65
34.01396,-118.47518,499
34.05769,-118.36717,80
33.95553,-118.43753,138
34.06065,-118.12026,67
34.1027,-118.3326,121
34.18873,-118.45893,54
34.08896,-118.25256,140
34.09865,-118.28422,133
34.11602,-118.32435,399
34.03771,-118.38351,85
33.98706,-118.46662,270
34.08634,-118.31139,142
34.00959,-118.49415,145
34.08635,-118.2791,145
34.06076,-118.12085,81
34.04827,-118.23603,60
34.08382,-118.36865,350
34.02383,-118.42087,398
34.0453,-118.36356,125
34.11879,-118.32367,114
34.01138,-118.47957,95
34.05878,-118.12092,53
34.00021,-118.45576,147
34.1168,-118.32346,125
34.05964,-118.11993,52
34.05134,-118.46451,90
34.10624,-118.2849,130
34.11045,-118.22066,150
34.03681,-118.32893,133
34.07298,-118.38325,135
34.09272,-118.25309,175
34.05827,-118.46742,125
34.05056,-118.35596,75
34.08926,-118.1577,360
34.07291,-118.19827,105
34.08688,-118.27865,269
34.09916,-118.3518,519
34.02453,-118.49437,135
34.52367,-118.29905,60
34.10657,-118.26942,145
33.77536,-118.18356,87
34.1381,-118.55914,55
34.07529,-118.32017,275
33.95905,-118.34129,171
34.11196303,-118.3230072,732
34.02934,-118.75706,250
34.1094,-118.32938,110
34.04395,-118.528,79
34.00798,-118.47978,204
34.08661,-118.25901,110
34.12281,-118.23447,154
34.0133,-117.88481,195
34.08907,-118.37985,100
34.08789,-118.25614,241
34.11398,-118.26773,120
34.00114,-118.48225,340
33.76702,-118.12427,125
34.10636,-118.32369,70
34.04843,-118.77777,244
34.00827,-118.39588,59
34.09729,-118.34973,105
34.11448,-117.73743,105
34.07012,-118.36548,400
34.10906,-118.32996,92
34.09105,-118.24577,200
34.16283,-118.60341,106
33.8405,-118.3886,116
34.0495,-118.13573,95
34.09099,-118.38253,99
33.973,-118.18601,74
34.04204,-118.47223,143
34.13174,-118.23375,145
34.04894,-118.64888,457
34.10497,-118.30095,55
33.99237,-118.44418,509
34.02275,-118.41555,45
34.1172,-118.32487,275
34.0056,-118.32729,99
34.07741,-118.29104,41
34.09742,-118.59693,230
33.9845,-118.33665,45
34.10827,-118.28379,155
34.01112,-118.47746,65
33.9777,-118.46426,299
34.09575,-118.21349,79
34.23256,-118.51592,832
34.10547,-118.31247,70
33.75199,-118.29937,48
34.00938,-118.42993,140
34.0985,-118.27357,170
34.0005,-118.4676,111
34.10923,-118.3259,110
34.01089,-118.42327,255
33.99584,-118.43423,74
34.02941,-118.38803,100
34.0248,-118.48912,70
34.44603,-118.6544,42
34.15767,-118.13646,124
33.88592,-118.40546,425
34.00959,-118.49415,140
34.07899,-118.28078,100
34.0732,-118.32167,170
33.98115,-118.37668,79
33.76662,-118.17978,64
34.10597,-118.31939,63
33.76489,-118.17899,141
33.97851,-118.3776,69
34.10087,-118.34062,138
34.00204,-118.45008,299
33.98898,-118.46559,99
34.15951,-118.11115,91
34.14447,-118.19377,450
34.01755,-118.81661,164
33.96153,-118.44944,1000
34.10834,-118.3408,546
34.09571,-118.25852,77
33.9844,-118.46977,299
33.99287,-118.47,110
33.98908,-118.43343,140
33.99122,-118.47568,79
34.17752,-118.12472,125
33.84593,-118.38061,84
33.99515,-118.4703,175
33.76642,-118.18358,225
34.09619,-118.25722,135
34.05624,-118.46696,65
34.05557,-118.30191,105
33.99017,-118.415,329
34.11341,-118.32206,396
34.11517,-118.32398,251
34.10375,-118.20051,72
34.16948,-118.45445,102
33.95849,-118.35044,133
33.7663784,-118.1761496,131
34.10695,-118.33946,180
34.09974,-118.3636,235
34.130825,-118.231461,145
33.81211,-118.12631,237
34.00733,-118.46982,155
34.25905,-118.56698,35
33.99391,-118.43146,350
34.093,-118.25865,125
34.0942,-118.29117,150
34.05702,-118.30801,150
34.06173,-118.38158,97
34.0917,-118.33132,135
34.03092,-118.51178,134
34.06478,-118.34636,160
34.17599,-118.4635,60
34.1098,-118.31534,555
34.16636,-118.7487,85
34.14872,-118.46204,137
34.08502,-118.33007,124
33.99062,-118.42399,118
34.05288,-118.38471,85
34.11395,-118.38492,505
34.19134,-118.37019,84
34.08985,-118.2509,97
34.11319,-118.1548,375
33.99777,-118.4627,354
34.14381,-117.90062,75
34.05392,-118.3704,144
34.0451,-118.2525,99
34.14192,-118.10829,104
33.85492,-118.39997,245
34.17685,-118.46465,290
34.16328,-118.5982,440
34.04831,-118.45914,149
34.08835,-118.25241,139
33.9235,-118.41977,525
34.08492,-118.39017,265
34.09297,-118.3235,106
34.03152,-118.48947,210
34.14772,-118.33342,162
34.09095,-118.35129,105
34.03056,-118.3792,70
34.07679,-118.46804,105
34.04638,-118.25015,200
33.98979,-118.47339,199
34.07646,-118.3711,501
33.75841904,-118.133812,171
34.07319,-118.38513,295
34.0462,-118.5297,149
34.08843,-118.25909,371
33.98825,-118.47024,135
34.10437,-118.33934,78
34.08059,-118.31538,120
34.04714,-118.44221,100
33.8586,-118.36289,364
34.04636,-118.45515,79
34.15319,-118.42355,189
34.10428,-118.27886,453
34.02204,-118.49828,118
34.11477,-118.32085,281
34.10924,-118.38641,325
34.03793,-118.61114,571
33.77714,-118.16986,170
33.79865,-118.38745,207
34.04688,-118.23985,150
34.08239,-118.28301,93
34.08314,-118.27589,132
34.1478,-118.33404,2000
33.69866,-117.86441,800
34.1369,-118.02197,100
33.89929,-118.41501,130
33.84737,-118.3835,123
34.00784,-118.4865,175
33.99894,-118.47521,100
34.17109,-118.0798,157
34.09649,-118.24905,225
34.00995,-118.40709,127
34.02433,-118.38359,191
34.16989,-118.42071,121
34.2017,-118.55878,100
34.13576,-118.12897,191
34.16041,-118.24083,124
33.76661,-118.31743,162
34.11662,-118.62504,108
34.09841,-118.36402,109
33.99771,-118.45442,229
33.97515,-118.46459,450
33.88854,-118.30585,119
34.15795,-118.62334,120
33.79252,-118.0921,45
34.16651,-118.45313,189
34.15801,-118.4464,400
34.10944,-118.18298,180
34.0616,-118.39457,145
34.53154,-117.96885,32
34.1856,-118.39612,91
34.09844,-118.35169,65
34.04713,-118.43378,64
33.97293,-118.46268,291
33.97259,-118.42601,153
34.2465,-118.55984,40
34.17427,-118.36603,71
34.1989,-118.35155,88
33.70270935,-117.8190335,255
34.1594,-118.32976,100
34.05894,-118.34135,150
34.00249,-118.48726,275
33.99131,-118.47576,250
34.0379,-118.61746,1850
34.02842,-118.14069,125
34.04805,-118.43537,114
33.9799,-118.46371,395
34.05994,-118.34007,50
34.19206,-118.40573,39
34.10568,-118.34839,121
34.16438,-118.36688,75
34.06122,-118.74374,176
34.02237,-118.41552,55
34.07999,-118.19377,39
34.2508,-118.60449,79
34.1688,-118.35959,155
34.16851,-118.36021,240
34.14269,-118.19857,64
34.05324,-118.42711,100
33.98891,-118.45171,375
33.99285,-118.46088,190
34.08868,-118.35403,145
33.89957,-118.00004,349
34.03718,-118.47593,125
34.16454,-118.4545,67
33.8642,-118.30154,50
34.06206,-118.36195,60
34.15897,-118.61739,91
34.06067,-118.74463,900
34.1681,-118.42155,550
34.06402,-118.152,125
34.10367,-118.29166,60
33.82873,-118.25392,68
33.85056,-118.07674,31
34.09067,-118.35558,207
33.89236,-118.2329,175
34.12735,-118.19413,185
33.85034,-118.0746,33
34.03834,-118.45727,125
34.0857,-118.3233,50
34.10524,-118.27632,65
33.99015,-118.43317,125
33.98964,-118.47391,111
34.15156,-118.37779,180
33.92146,-118.28145,600
34.00227,-118.45429,158
34.11861,-118.58924,350
33.90375,-118.42082,122
34.09715,-118.2653,130
34.18183,-118.36738,41
34.15814,-118.31837,75
34.10282,-118.3363,119
34.08612,-118.27582,145
33.82825,-118.25559,65
33.97664,-118.46526,646
34.17592,-118.28073,110
34.09106,-118.36298,100
34.0998,-118.28315,85
34.11691,-118.19064,125
34.04213,-118.23289,150
34.04009,-118.44402,214
34.15763,-118.44655,114
34.09781,-118.29862,50
34.06278,-118.34927,84
34.06747,-118.36424,374
33.9773,-118.39469,107
34.09069,-118.28209,135
34.0642,-118.34763,106
34.10073,-118.31944,75
34.05327,-118.38626,160
34.13541,-118.22251,136
34.04034,-118.59617,199
33.9841,-118.4673,100
34.11249,-118.09045,250
34.08403,-118.32196,110
34.11105,-118.19398,50
34.11098,-118.19284,50
34.10334,-118.29473,150
34.11042,-118.19471,614
33.95598,-118.44579,91
34.07346,-118.38506,163
33.98547382,-118.4200053,257
34.00041,-118.46767,75
33.99006,-118.47164,90
33.90304,-118.42036,130
34.18852,-118.12222,895
34.06267,-118.34797,107
34.18492,-118.34113,106
34.16838,-118.62515,70
33.87411,-118.40533,240
34.09492,-118.12938,75
33.87512,-118.39975,514
34.18199,-118.55922,110
34.0375,-118.67573,527
34.09131,-118.3721,149
33.99698,-118.46624,145
33.99234,-117.95662,210
34.11682,-118.25815,125
34.09418,-118.38039,817
34.10476,-118.3392,87
34.52052,-118.30424,750
33.8549,-118.39676,150
34.06005,-118.44392,385
34.0422,-118.56645,106
34.09807,-118.31808,109
34.10011,-118.31767,95
34.05976,-118.36035,95
34.0978,-118.31901,109
34.04738,-118.43517,92
34.17422,-118.33652,125
34.0322,-118.47797,286
34.06264,-118.44463,369
34.09313,-118.24696,150
34.05629,-118.33194,105
34.15445,-118.73927,457
34.05231,-118.3398,105
34.14761,-118.34113,175
34.09479,-118.30236,65
34.04457,-118.57278,235
34.02649,-118.40836,62
34.03516,-118.38312,30
34.08689,-118.27612,195
34.09581,-118.33631,115
34.18214,-118.30586,121
34.14011,-118.1033,132
34.52417,-118.4421,109
34.16808,-118.14333,175
34.08767,-118.2829,146
34.06504,-118.34652,220
34.09071,-118.59963,330
34.06195,-118.47057,135
34.02439,-118.38861,145
34.05065,-118.37032,289
34.09742,-118.362,85
34.19844,-118.55345,43
34.04537,-118.31841,48
34.04673,-118.43362,107
33.99218,-117.95787,125
33.99831,-118.47326,151
34.03354,-118.74194,3200
33.98329,-118.46897,188
34.08841,-118.30671,169
34.10024,-118.41979,9999
34.08718,-118.395,3300
34.11458,-118.16681,93
34.09259,-118.34489,550
34.14704,-118.61475,35
34.14549,-118.37446,314
34.08039,-118.34265,100
34.22764,-118.22893,130
34.09778,-118.35545,125
33.99351,-118.47741,135
33.98939,-118.47376,57
34.04541,-118.31871,45
33.9244,-118.42608,110
34.18118,-118.15197,67
34.04455,-118.25224,213
34.15556,-118.1406,120
34.18558,-118.55487,60
34.04461,-118.53428,129
33.95804,-118.38203,130
34.00112,-118.34157,105
34.08982,-118.37756,135
34.13648,-118.20062,340
34.01318,-118.42211,400
33.99327,-118.44384,371
